"Location_skey";"Country";"State";"Region";"City";"Address";"PostalCode";"District";"SubDistrict";"SubSubDistrict";"SubSubSubDistrict";"DistrictCode";"SubDistrictCode";"SubSubDistrictCode";"SubSubSubDistrictCode";"Latitude";"Longitude";"IsGarage";"NameGarage"
"4604";"NLD";"NH";"Amsterdam";"Amsterdam";"Transformatorweg 30";"1014AK";"West";"Spaarndammer- en Zeeheldenbuurt";"Overbraker Binnenpolder";"Overbraker Binnenpolder";"E";"E13";"E13h";"-1";52.392249;4.851789;NA;NA
"5075";"NLD";"NH";"Amsterdam";"Amsterdam";"Rhoneweg 34";"1043AH";"Nieuw West";"Bedrijventerrein Sloterdijk";"Sloterdijk II";"Sloterdijk II";"F";"F11";"F11a";"-1";52.390196;4.826021;NA;NA
"5736";"NLD";"NH";"Amsterdam";"Amsterdam";"Kloveniersburgwal 48";"1012CX";"Centrum";"Burgwallen Oude Zijde";"BG-terrein e.o.";"BG-terrein e.o.";"A";"A00";"A00e";"-1";52.370821;4.898297;NA;NA
"5843";"NLD";"NH";"Amsterdam";"Amsterdam";"Joos de Moorstraat 31";"1056TW";"West";"Geuzenbuurt";"Pieter van der Doesbuurt";"Pieter van der Doesbuurt";"E";"E40";"E40c";"-1";52.373442;4.856943;NA;NA
"6176";"NLD";"NH";"Amsterdam";"Amsterdam";"Maria Austriastraat 722";"1087KH";"Oost";"IJburg West";"Haveneiland Zuidwest Rieteiland West";"Haveneiland Zuidwest Rieteiland West";"M";"M35";"M35c";"-1";52.353482;5.001178;NA;NA
"6216";"NLD";"NH";"Amsterdam";"Amsterdam";"Amstelkade 180";"1078BA";"Zuid";"Scheldebuurt";"Wielingenbuurt";"Wielingenbuurt";"K";"K52";"K52a";"-1";52.348256;4.887013;NA;NA
"9297";"NLD";"NH";"Amsterdam";"Amsterdam";"Antoon Keldermansstraat 1";"1067BC";"Nieuw West";"Eendracht";"Buurt 10";"Buurt 10";"F";"F79";"F79b";"-1";52.382673;4.797162;NA;NA
"9749";"NLD";"NH";"Amsterdam";"Amsterdam";"Van Oldenbarneveldtplein 19";"1052JL";"West";"Da Costabuurt";"Da Costabuurt Noord";"Da Costabuurt Noord";"E";"E17";"E17a";"-1";52.37761;4.875047;NA;NA
"10073";"NLD";"NH";"Amsterdam";"Amsterdam";"Rijtuigenhof 97";"1054NB";"West";"Helmersbuurt";"Cremerbuurt Oost";"Cremerbuurt Oost";"E";"E20";"E20c";"-1";52.358735;4.862911;NA;NA
"10456";"NLD";"NH";"Amsterdam";"Amsterdam";"Vechtstraat 184";"1079JW";"Zuid";"Rijnbuurt";"Kromme Mijdrechtbuurt";"Kromme Mijdrechtbuurt";"K";"K54";"K54a";"-1";52.341312;4.908055;NA;NA
"20627";"NLD";"NH";"Amsterdam";"Amsterdam";"Egidiusstraat 21";"1055GL";"West";"Erasmuspark";"Erasmusparkbuurt West";"Erasmusparkbuurt West";"E";"E38";"E38c";"-1";52.377533;4.852466;NA;NA
"8549";"NLD";"NH";"Amsterdam";"Amsterdam";"President Kennedylaan 220";"1079NS";"Zuid";"Rijnbuurt";"Kromme Mijdrechtbuurt";"Kromme Mijdrechtbuurt";"K";"K54";"K54a";"-1";52.341029;4.897189;NA;NA
"9407";"NLD";"NH";"Amsterdam";"Amsterdam";"Diemerdijkstraat 13";"1382BN";"Weesp";"Weesp";"Weesp";"Weesp";"-1";"-1";"-1";"-1";52.3092;5.03203;NA;NA
"9409";"NLD";"NH";"Amsterdam";"Amsterdam";"Rondeel 2";"1383BM";"Weesp";"Weesp";"Weesp";"Weesp";"-1";"-1";"-1";"-1";52.300839;5.044175;NA;NA
"9549";"NLD";"NH";"Amsterdam";"Amsterdam";"Tasmanstraat 341";"1013RA";"West";"Spaarndammer- en Zeeheldenbuurt";"Zeeheldenbuurt";"Zeeheldenbuurt";"E";"E13";"E13a";"-1";52.391299;4.880201;NA;NA
"5074";"NLD";"NH";"Amsterdam";"Amsterdam";"M.S. van Riemsdijkweg 6";"1033RD";"Noord";"Noordelijke IJ-oevers Oost";"NDSM terrein";"NDSM terrein";"N";"N71";"N71f";"-1";52.402856;4.89368;NA;NA
"5100";"NLD";"NH";"Amsterdam";"Amsterdam";"Ceintuurbaan 165";"1073EJ";"Zuid";"Oude Pijp";"Sarphatiparkbuurt";"Sarphatiparkbuurt";"K";"K24";"K24e";"-1";52.354441;4.899651;NA;NA
"5746";"NLD";"NH";"Amsterdam";"Amsterdam";"Amstel 222";"1017AJ";"Centrum";"Grachtengordel Zuid";"Amstelveldbuurt";"Amstelveldbuurt";"A";"A03";"A03d";"-1";52.364814;4.900922;NA;NA
"5754";"NLD";"NH";"Amsterdam";"Amsterdam";"Tweede Kostverlorenkade 5";"1052RJ";"West";"Kinkerbuurt";"Bellamybuurt Noord";"Bellamybuurt Noord";"E";"E18";"E18a";"-1";52.371057;4.866328;NA;NA
"5774";"NLD";"NH";"Amsterdam";"Amsterdam";"M. Gandhilaan 115";"1069NC";"Nieuw West";"Middelveldsche Akerpolder";"Middelveldsche Akerpolder";"Middelveldsche Akerpolder";"F";"F84";"F84a";"-1";52.354106;4.779132;NA;NA
"6207";"NLD";"NH";"Amsterdam";"Amsterdam";"Tweede Kostverlorenkade 62";"1053SB";"West";"Kinkerbuurt";"Bellamybuurt Zuid";"Bellamybuurt Zuid";"E";"E18";"E18b";"-1";52.366988;4.862604;NA;NA
"6734";"NLD";"NH";"Amsterdam";"Amsterdam";"Groot Essenburg 2";"1081HG";"Zuid";"Buitenveldert West";"Buitenveldert West Midden";"Buitenveldert West Midden";"K";"K90";"K90i";"-1";52.330898;4.868033;NA;NA
"5772";"NLD";"NH";"Amsterdam";"Amsterdam";"Marga Klompelaan 33";"1067TV";"Nieuw West";"Eendracht";"Buurt 10";"Buurt 10";"F";"F79";"F79b";"-1";52.379596;4.791596;NA;NA
"5779";"NLD";"NH";"Amsterdam";"Amsterdam";"JJ Viottastraat 1";"1071JM";"Zuid";"Museumkwartier";"Banpleinbuurt";"Banpleinbuurt";"K";"K47";"K47e";"-1";52.353678;4.874759;NA;NA
"5791";"NLD";"NH";"Amsterdam";"Amsterdam";"Bernard Kochstraat 7";"1075LJ";"Zuid";"Stadionbuurt";"Bertelmanpleinbuurt";"Bertelmanpleinbuurt";"K";"K48";"K48a";"-1";52.349479;4.858661;NA;NA
"6997";"NLD";"NH";"Amsterdam";"Amsterdam";"Stierstraat 21";"1033XN";"Noord";"Tuindorp Oostzaan";"Tuindorp Oostzaan West";"Tuindorp Oostzaan West";"N";"N65";"N65a";"-1";52.417196;4.878562;NA;NA
"20898";"NLD";"NH";"Amsterdam";"Amsterdam";"Kraaienplein 60";"1021EG";"Noord";"IJplein Vogelbuurt";"IJplein e.o.";"IJplein e.o.";"N";"N61";"N61a";"-1";52.386374;4.915139;NA;NA
"21138";"NLD";"NH";"Amsterdam";"Amsterdam";"Wagenaarstraat 9";"1093CB";"Oost";"Dapperbuurt";"Dapperbuurt Noord";"Dapperbuurt Noord";"M";"M29";"M29a";"-1";52.36264;4.923912;NA;NA
"3323";"NLD";"NH";"Amsterdam";"Amsterdam";"Mercatorstraat 10";"1056RG";"West";"Van Galenbuurt";"Jan Maijenbuurt";"Jan Maijenbuurt";"E";"E41";"E41b";"-1";52.37065;4.851078;NA;NA
"3508";"NLD";"NH";"Amsterdam";"Amsterdam";"Panamakade 84";"1019AX";"Oost";"Oostelijk Havengebied";"Sporenburg";"Sporenburg";"M";"M33";"M33e";"-1";52.373077;4.945478;NA;NA
"3670";"NLD";"NH";"Amsterdam";"Amsterdam";"Postjesweg 124";"1057EH";"West";"Hoofdweg e.o.";"Orteliusbuurt Zuid";"Orteliusbuurt Zuid";"E";"E42";"E42d";"-1";52.364299;4.85095;NA;NA
"25532";"NLD";"NH";"Amsterdam";"Amsterdam";"Sarphatistraat 300";"1018GW";"Centrum";"Oostelijke Eilanden Kadijken";"Kadijken";"Kadijken";"A";"A09";"A09i";"-1";52.3621702;4.9138269;NA;NA
"43192";"NLD";"NH";"Amsterdam";"Amsterdam";"Haarlemmer Houttuinen 189";"1013GM";"Centrum";"Grachtengordel West";"Langestraat e.o.";"Langestraat e.o.";"A";"A02";"A02a";"-1";52.381774;4.890658;NA;NA
"43198";"NLD";"NH";"Amsterdam";"Amsterdam";"Sporadenlaan 91";"1060MN";"Nieuw West";"Middelveldsche Akerpolder";"De Aker Oost";"De Aker Oost";"F";"F84";"F84c";"-1";52.343785;4.791618;NA;NA
"43429";"NLD";"NH";"Amsterdam";"Amsterdam";"Chass‚straat 42";"1057JH";"West";"Chassébuurt";"De Wester Quartier";"De Wester Quartier";"E";"E75";"E75c";"-1";52.368525;4.861728;NA;NA
"3879";"NLD";"NH";"Amsterdam";"Amsterdam";"Eva Besnyostraat 459";"1087LG";"Oost";"IJburg Zuid";"Haveneiland Oost";"Haveneiland Oost";"M";"M51";"M51b";"-1";52.350394;5.007268;NA;NA
"4800";"NLD";"NH";"Amsterdam";"Amsterdam";"Propellerstraat 5";"1059CB";"Zuid";"Hoofddorppleinbuurt";"Bedrijventerrein Schinkel";"Bedrijventerrein Schinkel";"K";"K44";"K44f";"-1";52.343728;4.843445;NA;NA
"4808";"NLD";"NH";"Amsterdam";"Amsterdam";"Arent Janszoon Ernststraat 283";"1083JN";"Zuid";"Buitenveldert Oost";"Buitenveldert Oost Midden";"Buitenveldert Oost Midden";"K";"K91";"K91b";"-1";52.331946;4.880969;NA;NA
"9406";"NLD";"NH";"Amsterdam";"Amsterdam";"Hoogstraat 70";"1381VV";"Weesp";"Weesp";"Weesp";"Weesp";"-1";"-1";"-1";"-1";52.30581;5.04628;NA;NA
"9554";"NLD";"NH";"Amsterdam";"Amsterdam";"Loenermark 900";"1025VR";"Noord";"Buikslotermeer";"Buikslotermeer Noord";"Buikslotermeer Noord";"N";"N69";"N69m";"-1";52.399477;4.932203;NA;NA
"9563";"NLD";"NH";"Amsterdam";"Amsterdam";"Ben van Meerendonkstraat 180";"1087LN";"Oost";"IJburg West";"Haveneiland Noordoost";"Haveneiland Noordoost";"M";"M35";"M35f";"-1";52.348887;5.012367;NA;NA
"9804";"NLD";"NH";"Amsterdam";"Amsterdam";"Ferdinand Bolstraat 182";"1072LV";"Zuid";"Nieuwe Pijp";"Cornelis Troostbuurt";"Cornelis Troostbuurt";"K";"K25";"K25d";"-1";52.351262;4.8911878;NA;NA
"20630";"NLD";"NH";"Amsterdam";"Amsterdam";"Jan den Haenstraat 1";"1055WB";"West";"Erasmuspark";"Erasmusparkbuurt West";"Erasmusparkbuurt West";"E";"E38";"E38c";"-1";52.377747;4.861366;NA;NA
"10335";"NLD";"NH";"Amsterdam";"Amsterdam";"Nieuwe Herengracht 151";"1011SG";"Centrum";"Nieuwmarkt Lastage";"Oosterdokseiland";"Oosterdokseiland";"A";"A04";"A04a";"-1";52.3675837;4.9069982;NA;NA
"10343";"NLD";"NH";"Amsterdam";"Amsterdam";"De Wittenkade 122";"1051AL";"West";"Centrale Markt";"Bedrijvencentrum Westerkwartier";"Bedrijvencentrum Westerkwartier";"E";"E15";"E15c";"-1";52.382456;4.875483;NA;NA
"10354";"NLD";"NH";"Amsterdam";"Amsterdam";"Sint Willibrordusstraat 8";"1074XL";"Zuid";"Nieuwe Pijp";"Willibrordusbuurt";"Willibrordusbuurt";"K";"K25";"K25a";"-1";52.354812;4.903304;NA;NA
"10356";"NLD";"NH";"Amsterdam";"Amsterdam";"Lomanstraat 1";"1075PS";"Zuid";"Schinkelbuurt";"Schinkelbuurt";"Schinkelbuurt";"K";"K45";"-1";"-1";52.351818;4.86233;NA;NA
"10358";"NLD";"NH";"Amsterdam";"Amsterdam";"Olympiastraat 7";"1076AA";"Zuid";"Stadionbuurt";"IJsbaanpad e.o.";"IJsbaanpad e.o.";"K";"K48";"K48e";"-1";52.349473;4.86326;NA;NA
"10369";"NLD";"NH";"Amsterdam";"Amsterdam";"Soesterberghof 105";"1107ST";"Zuidoost";"Gein";"Gein Zuidoost";"Gein Zuidoost";"T";"T97";"T97d";"-1";52.295874;4.980362;NA;NA
"20620";"NLD";"NH";"Amsterdam";"Amsterdam";"Wingerdweg 21";"1031BX";"Noord";"Noordelijke IJ-oevers Oost";"Buiksloterham";"Buiksloterham";"N";"N71";"N71g";"-1";52.3892932;4.9141054;NA;NA
"20643";"NLD";"NH";"Amsterdam";"Amsterdam";"Kleiburg 24";"1104EA";"Zuidoost";"Bijlmer Oost (E,G,K)";"Kantershof";"Kantershof";"T";"T94";"T94k";"-1";52.318894;4.979838;NA;NA
"20716";"NLD";"NH";"Amsterdam";"Amsterdam";"Wallestein 26";"1081BD";"Zuid";"Buitenveldert West";"Buitenveldert West";"Buitenveldert West";"K";"K90";"-1";"-1";52.324717;4.864422;NA;NA
"25748";"NLD";"NH";"Amsterdam";"Amsterdam";"Keizersgracht 454";"1016GE";"Centrum";"Grachtengordel West";"Felix Meritisbuurt";"Felix Meritisbuurt";"A";"A02";"A02c";"-1";52.367102;4.884416;NA;NA
"43806";"NLD";"NH";"Amsterdam";"Amsterdam";"Nassaukade 8";"1052CE";"West";"Centrale Markt";"Bedrijvencentrum Westerkwartier";"Bedrijvencentrum Westerkwartier";"E";"E15";"E15c";"-1";52.384064;4.881299;NA;NA
"43810";"NLD";"NH";"Amsterdam";"Amsterdam";"Hudsonstraat 151";"1057SG";"West";"Chassébuurt";"De Wester Quartier";"De Wester Quartier";"E";"E75";"E75c";"-1";52.369115;4.852457;NA;NA
"43827";"NLD";"NH";"Amsterdam";"Amsterdam";"Zuivelplein 9";"1097XD";"Oost";"Betondorp";"Betondorp";"Betondorp";"M";"M57";"M57a";"-1";52.339759;4.946369;NA;NA
"43942";"NLD";"NH";"Amsterdam";"Amsterdam";"Troelstralaan 80";"1067MZ";"Nieuw West";"Eendracht";"Buurt 10";"Buurt 10";"F";"F79";"F79b";"-1";52.376465;4.802475;NA;NA
"44334";"NLD";"NH";"Amsterdam";"Amsterdam";"Dubbelink 11";"1102AL";"Zuidoost";"Bijlmer Centrum (D,F,H)";"Amsterdamse Poort";"Amsterdamse Poort";"T";"T93";"T93e";"-1";52.322956;4.949948;NA;NA
"4478";"NLD";"NH";"Amsterdam";"Amsterdam";"Reguliersgracht 110";"1017LW";"Centrum";"De Weteringschans";"Weteringbuurt";"Weteringbuurt";"A";"A07";"A07e";"-1";52.360844;4.896016;NA;NA
"4895";"NLD";"NH";"Amsterdam";"Amsterdam";"Maria Austriastraat 646";"1087JC";"Oost";"IJburg West";"Haveneiland Noordoost";"Haveneiland Noordoost";"M";"M35";"M35f";"-1";52.35454;4.998773;NA;NA
"5111";"NLD";"NH";"Amsterdam";"Amsterdam";"Minervaplein 31";"1077TK";"Zuid";"Apollobuurt";"Minervabuurt Zuid";"Minervabuurt Zuid";"K";"K49";"K49f";"-1";52.346431;4.873896;NA;NA
"6138";"NLD";"NH";"Amsterdam";"Amsterdam";"Keizersgracht 320";"1087MR";"Centrum";"Grachtengordel West";"Felix Meritisbuurt";"Felix Meritisbuurt";"A";"A02";"A02c";"-1";52.370098;4.884479;NA;NA
"6174";"NLD";"NH";"Amsterdam";"Amsterdam";"Jacob van Lennepkade 1";"1054ZD";"West";"Helmersbuurt";"Helmersbuurt Oost";"Helmersbuurt Oost";"E";"E20";"E20a";"-1";52.366396;4.877013;NA;NA
"20919";"NLD";"NH";"Amsterdam";"Amsterdam";"Kortrijk 97";"1066TB";"Nieuw West";"Middelveldsche Akerpolder";"De Aker Oost";"De Aker Oost";"F";"F84";"F84c";"-1";52.343391;4.802467;NA;NA
"21394";"NLD";"NH";"Amsterdam";"Amsterdam";"Fort Abcoudestraat 30";"138282";"Weesp";"Weesp";"Weesp";"Weesp";"-1";"-1";"-1";"-1";52.31742;5.03928;NA;NA
"21890";"NLD";"NH";"Amsterdam";"Amsterdam";"Waverstraat 105";"1079VK";"Zuid";"Rijnbuurt";"Kromme Mijdrechtbuurt";"Kromme Mijdrechtbuurt";"K";"K54";"K54a";"-1";52.345649;4.906707;NA;NA
"22046";"NLD";"NH";"Amsterdam";"Amsterdam";"Azaleastraat 2";"1032BW";"Noord";"Noordelijke IJ-oevers Oost";"Papaverweg e.o.";"Papaverweg e.o.";"N";"N71";"N71c";"-1";52.395284;4.917654;NA;NA
"22057";"NLD";"NH";"Amsterdam";"Amsterdam";"Derde Kostverlorenkade 34";"1054TS";"West";"Helmersbuurt";"Cremerbuurt Oost";"Cremerbuurt Oost";"E";"E20";"E20c";"-1";52.359054;4.856228;NA;NA
"5740";"NLD";"NH";"Amsterdam";"Amsterdam";"Zaanstraat 59";"1013RW";"West";"Spaarndammer- en Zeeheldenbuurt";"Spaarndammerbuurt Zuidwest";"Spaarndammerbuurt Zuidwest";"E";"E13";"E13d";"-1";52.387576;4.878936;NA;NA
"5849";"NLD";"NH";"Amsterdam";"Amsterdam";"Rengerskerkestraat 102";"1069HV";"Nieuw West";"Osdorp Midden";"Zuidwestkwadrant Osdorp Noord";"Zuidwestkwadrant Osdorp Noord";"F";"F82";"F82c";"-1";52.354818;4.793606;NA;NA
"6693";"NLD";"NH";"Amsterdam";"Amsterdam";"Surinameplein 116";"1058GV";"West";"Westindische Buurt";"Postjeskade e.o.";"Postjeskade e.o.";"E";"E43";"E43b";"-1";52.358371;4.851941;NA;NA
"6987";"NLD";"NH";"Amsterdam";"Amsterdam";"Kloveniersburgwal 119";"1011KC";"Centrum";"Nieuwmarkt Lastage";"Zuiderkerkbuurt";"Zuiderkerkbuurt";"A";"A04";"A04h";"-1";52.368572;4.896691;NA;NA
"7015";"NLD";"NH";"Amsterdam";"Amsterdam";"Kiefskamp 2";"1082KA";"Zuid";"Buitenveldert West";"Gelderlandpleinbuurt";"Gelderlandpleinbuurt";"K";"K90";"K90a";"-1";52.330591;4.87259;NA;NA
"21855";"NLD";"NH";"Amsterdam";"Amsterdam";"Van Beuningenstraat 213";"1051XR";"West";"Centrale Markt";"Bedrijvencentrum Westerkwartier";"Bedrijvencentrum Westerkwartier";"E";"E15";"E15c";"-1";52.381543;4.871378;NA;NA
"21895";"NLD";"NH";"Amsterdam";"Amsterdam";"Erich Salomonstraat 92";"1087EH";"Oost";"IJburg West";"Haveneiland Noordoost";"Haveneiland Noordoost";"M";"M35";"M35f";"-1";52.357038;4.99677;NA;NA
"22037";"NLD";"NH";"Amsterdam";"Amsterdam";"Revaleiland 6";"1013AX";"West";"Sloterdijk";"Bedrijventerrein Sloterdijk I";"Bedrijventerrein Sloterdijk I";"E";"E36";"E36b";"-1";52.392702;4.879055;NA;NA
"22539";"NLD";"NH";"Amsterdam";"Amsterdam";"Banneplein 61";"1034DM";"Noord";"Banne Buiksloot";"Banne Buiksloot";"Banne Buiksloot";"N";"N70";"-1";"-1";52.407312;4.917426;NA;NA
"22544";"NLD";"NH";"Amsterdam";"Amsterdam";"Nicolaas Beetsstraat 305";"1054NV";"West";"Helmersbuurt";"Cremerbuurt Oost";"Cremerbuurt Oost";"E";"E20";"E20c";"-1";52.363339;4.867108;NA;NA
"1208";"NLD";"NH";"Amsterdam";"Amsterdam";"Valkenstein 112";"1082BR";"Zuid";"Buitenveldert West";"Buitenveldert Midden Zuid";"Buitenveldert Midden Zuid";"K";"K90";"K90c";"-1";52.324853;4.87062;NA;NA
"1349";"NLD";"NH";"Amsterdam";"Amsterdam";"Jan Vroegopsingel 7";"1096CN";"Oost";"Omval Overamstel";"Amstelglorie";"Amstelglorie";"M";"M58";"M58e";"-1";52.334251;4.909542;NA;NA
"1431";"NLD";"NH";"Amsterdam";"Amsterdam";"Concertgebouwplein 3";"1071LL";"Zuid";"Museumkwartier";"Banpleinbuurt";"Banpleinbuurt";"K";"K47";"K47e";"-1";52.355869;4.879708;NA;NA
"2505";"NLD";"NH";"Amsterdam";"Amsterdam";"Ortler 131";"1060NL";"Nieuw West";"Middelveldsche Akerpolder";"De Aker West";"De Aker West";"F";"F84";"F84b";"-1";52.352875;4.772916;NA;NA
"25533";"NLD";"NH";"Amsterdam";"Amsterdam";"Cruquiusweg 109";"1019AG";"Oost";"Oostelijk Havengebied";"Architectenbuurt";"Architectenbuurt";"M";"M33";"M33h";"-1";52.3684457;4.9339125;NA;NA
"25545";"NLD";"NH";"Amsterdam";"Amsterdam";"Bankastraat 50";"1094EG";"Oost";"Indische Buurt West";"Noordwestkwadrant Indische buurt Noord";"Noordwestkwadrant Indische buurt Noord";"M";"M31";"M31a";"-1";52.364818;4.934301;NA;NA
"25752";"NLD";"NH";"Amsterdam";"Amsterdam";"Jacob Tilstraat 22";"1067PN";"Nieuw West";"Eendracht";"Buurt 10";"Buurt 10";"F";"F79";"F79b";"-1";52.373284;4.803973;NA;NA
"7475";"NLD";"NH";"Amsterdam";"Amsterdam";"Joubertstraat 27";"1091XN";"Oost";"Oosterparkbuurt";"Oosterparkbuurt Noordwest";"Oosterparkbuurt Noordwest";"M";"M28";"M28a";"-1";52.35292;4.916907;NA;NA
"7838";"NLD";"NH";"Amsterdam";"Amsterdam";"Saxenburgerstraat 2";"1054KP";"West";"Helmersbuurt";"Cremerbuurt Oost";"Cremerbuurt Oost";"E";"E20";"E20c";"-1";52.358849;4.860718;NA;NA
"7401";"NLD";"NH";"Amsterdam";"Amsterdam";"Herengracht 310";"1016CD";"Centrum";"Grachtengordel West";"Felix Meritisbuurt";"Felix Meritisbuurt";"A";"A02";"A02c";"-1";52.37004;4.88673;NA;NA
"8343";"NLD";"NH";"Amsterdam";"Amsterdam";"Busken Huetstraat 14";"1054SZ";"West";"Helmersbuurt";"Cremerbuurt Oost";"Cremerbuurt Oost";"E";"E20";"E20c";"-1";52.358458;4.856598;NA;NA
"8459";"NLD";"NH";"Amsterdam";"Amsterdam";"Louis Bouwmeesterstraat 214";"1065LG";"Nieuw West";"Slotervaart Noord";"Emanuel van Meterenbuurt";"Emanuel van Meterenbuurt";"F";"F85";"F85b";"-1";52.352665;4.831544;NA;NA
"44821";"NLD";"NH";"Amsterdam";"Amsterdam";"Toldwarsstraat 14";"1073RR";"Zuid";"Nieuwe Pijp";"Van der Helstpleinbuurt";"Van der Helstpleinbuurt";"K";"K25";"K25b";"-1";52.351941;4.901034;NA;NA
"44874";"NLD";"NH";"Amsterdam";"Amsterdam";"Frederiksstraat 142";"1054LC";"West";"Helmersbuurt";"Cremerbuurt Oost";"Cremerbuurt Oost";"E";"E20";"E20c";"-1";52.357678;4.859378;NA;NA
"45081";"NLD";"NH";"Amsterdam";"Amsterdam";"Leimuidenstraat 5";"1059ED";"Zuid";"Hoofddorppleinbuurt";"Aalsmeerwegbuurt Oost";"Aalsmeerwegbuurt Oost";"K";"K44";"K44d";"-1";52.350725;4.850534;NA;NA
"6996";"NLD";"NH";"Amsterdam";"Amsterdam";"IJplein 121";"1021LD";"Noord";"IJplein Vogelbuurt";"IJplein e.o.";"IJplein e.o.";"N";"N61";"N61a";"-1";52.382829;4.913049;NA;NA
"7013";"NLD";"NH";"Amsterdam";"Amsterdam";"Nijenburg 21";"1081GD";"Zuid";"Buitenveldert West";"Buitenveldert Zuidwest";"Buitenveldert Zuidwest";"K";"K90";"K90d";"-1";52.328044;4.86532;NA;NA
"7416";"NLD";"NH";"Amsterdam";"Amsterdam";"Schepenbergweg 18";"1105AT";"Zuidoost";"Bijlmer West";"Bijlmer West";"Bijlmer West";"T";"-1";"-1";"-1";52.295702;4.944216;NA;NA
"7738";"NLD";"NH";"Amsterdam";"Amsterdam";"Oude Waal 21";"1011CA";"Centrum";"Nieuwmarkt Lastage";"Oosterdokseiland";"Oosterdokseiland";"A";"A04";"A04a";"-1";52.372896;4.90427;NA;NA
"8233";"NLD";"NH";"Amsterdam";"Amsterdam";"Hendrik Jacobszstraat 9";"1075PA";"Zuid";"Schinkelbuurt";"Schinkelbuurt";"Schinkelbuurt";"K";"K45";"-1";"-1";52.351852;4.86033;NA;NA
"9369";"NLD";"NH";"Amsterdam";"Amsterdam";"Blauwburgwal 9";"1015AS";"Centrum";"Grachtengordel West";"Langestraat e.o.";"Langestraat e.o.";"A";"A02";"A02a";"-1";52.376598;4.890514;NA;NA
"9390";"NLD";"NH";"Amsterdam";"Amsterdam";"Hoekenes 51";"1068MP";"Nieuw West";"Osdorp Oost";"Meer en Oever";"Meer en Oever";"F";"F81";"F81b";"-1";52.358513;4.79982;NA;NA
"9793";"NLD";"NH";"Amsterdam";"Amsterdam";"Bloemgracht 69";"1016KG";"Centrum";"Grachtengordel West";"Felix Meritisbuurt";"Felix Meritisbuurt";"A";"A02";"A02c";"-1";52.374565;4.880467;NA;NA
"9036";"NLD";"NH";"Amsterdam";"Amsterdam";"Zonneplein 22";"1033EK";"Noord";"Noordelijke IJ-oevers Oost";"Cornelis Douwesterrein";"Cornelis Douwesterrein";"N";"N71";"N71e";"-1";52.412992;4.891077;NA;NA
"9795";"NLD";"NH";"Amsterdam";"Amsterdam";"Meidoornplein 40";"1031GD";"Noord";"Noordelijke IJ-oevers Oost";"Buiksloterham";"Buiksloterham";"N";"N71";"N71g";"-1";52.387538;4.911858;NA;NA
"10025";"NLD";"NH";"Amsterdam";"Amsterdam";"Rijnsburgstraat 16";"1059AV";"Zuid";"Hoofddorppleinbuurt";"Aalsmeerwegbuurt Oost";"Aalsmeerwegbuurt Oost";"K";"K44";"K44d";"-1";52.348356;4.850493;NA;NA
"10146";"NLD";"NH";"Amsterdam";"Amsterdam";"Spaarndammerstraat 602";"1013TH";"Centrum";"Haarlemmerbuurt";"Haarlemmerbuurt Oost";"Haarlemmerbuurt Oost";"A";"A05";"A05b";"-1";52.3897244;4.879388;NA;NA
"8548";"NLD";"NH";"Amsterdam";"Amsterdam";"Valeriusstraat 240";"1075NX";"Zuid";"Schinkelbuurt";"Schinkelbuurt";"Schinkelbuurt";"K";"K45";"-1";"-1";52.351748;4.859631;NA;NA
"8817";"NLD";"NH";"Amsterdam";"Amsterdam";"Ank van der Moerstraat 21";"1065LH";"Nieuw West";"Slotervaart Noord";"Emanuel van Meterenbuurt";"Emanuel van Meterenbuurt";"F";"F85";"F85b";"-1";52.352472;4.82463;NA;NA
"9394";"NLD";"NH";"Amsterdam";"Amsterdam";"Semarangstraat 3";"1095EZ";"Oost";"Indische Buurt Oost";"Noordoostkwadrant Indische buurt";"Noordoostkwadrant Indische buurt";"M";"M32";"M32a";"-1";52.361871;4.943949;NA;NA
"9557";"NLD";"NH";"Amsterdam";"Amsterdam";"Reinier Claeszenstraat 102";"1056WS";"West";"Erasmuspark";"Robert Scottbuurt Oost";"Robert Scottbuurt Oost";"E";"E38";"E38d";"-1";52.37429;4.861936;NA;NA
"45637";"NLD";"NH";"Amsterdam";"Amsterdam";"Tweede Oosterparkstraat 2";"1091JC";"Oost";"IJburg West";"Haveneiland Zuidwest Rieteiland West";"Haveneiland Zuidwest Rieteiland West";"M";"M35";"M35c";"-1";52.355684;4.911846;NA;NA
"46666";"NLD";"NH";"Amsterdam";"Amsterdam";"Dintelstraat 41";"1078VP";"Oost";"IJburg West";"Haveneiland Zuidwest Rieteiland West";"Haveneiland Zuidwest Rieteiland West";"M";"M35";"M35c";"-1";52.343729;4.893422;NA;NA
"10338";"NLD";"NH";"Amsterdam";"Amsterdam";"Prinsengracht 670";"1017KX";"Centrum";"De Weteringschans";"Den Texbuurt";"Den Texbuurt";"A";"A07";"A07f";"-1";52.361865;4.892953;NA;NA
"10451";"NLD";"NH";"Amsterdam";"Amsterdam";"Eerste Helmersstraat 86";"1054DD";"West";"Helmersbuurt";"Cremerbuurt Oost";"Cremerbuurt Oost";"E";"E20";"E20c";"-1";52.36298;4.872966;NA;NA
